Time_Sequential,Time_Independent,Time_Full,Time_Chopin,NC_Sequential,NC_Independent,NC_Full,NC_Chopin,MM_Sequential,MM_Independent,MM_Full,MM_Chopin
8.187867958,6.321165088000001,0.0,5.923573092,-126.42305417620281,-124.73359148723388,0.0,-115.80417221889394,0.45055320268245547,0.4401097254785311,0.0,0.42037859793948706
5.694642664,5.736427282999999,0.0,5.484956083,-126.41815340449455,-125.87795518342956,0.0,-114.38254950926428,0.4465869128709864,0.4604815246663006,0.0,0.42298703149840566
5.192263964,5.219142629,0.0,5.648232925,-127.36423807914804,-125.60547104801556,0.0,-114.37091691755377,0.45132823294634183,0.44324715415190374,0.0,0.40673713846368925
5.36498083,5.163306214,0.0,5.902855048999999,-125.95645652620982,-126.0199635032232,0.0,-112.57158834085766,0.4433308447220709,0.4479505959352094,0.0,0.40249219943306447
5.4856136620000004,5.2768116030000005,0.0,5.480667546,-124.85052989068329,-126.85866147803523,0.0,-113.38896472401996,0.4472373409214885,0.4472458103164323,0.0,0.3995325989705125
5.21290454,4.8457395839999995,0.0,5.390517580999999,-125.70312569142222,-126.47157043418449,0.0,-113.57583095428578,0.4521937020211675,0.43931250654327214,0.0,0.4161397518364952
5.201051388,5.059499994,0.0,5.847563664000001,-126.20887078012231,-127.30965131881563,0.0,-115.36135022097204,0.44991531142502306,0.4475731543927578,0.0,0.390958091199176
5.740429214,5.640954505,0.0,5.644347615,-126.57055437188427,-125.87302936485021,0.0,-114.8743840736309,0.4493978658482119,0.4485992780179722,0.0,0.410506761448462
5.291241465,5.678217203,0.0,5.919544462,-126.14432997268125,-126.29461962772366,0.0,-114.54596415164258,0.4495902566719876,0.4370613429882905,0.0,0.401059730585033
5.575166782,5.171882439,0.0,5.783059001,-126.99042381476742,-125.6008951701811,0.0,-113.39286317738619,0.45024434035310135,0.4435628612717388,0.0,0.38220885996595744
5.444773046,5.859216473,0.0,5.56851284,-126.8752548948436,-124.94582653902683,0.0,-115.31256199797566,0.4598729242729178,0.4541104884976982,0.0,0.4249621050960696
5.381401776,5.319821915,0.0,5.897227782,-125.75548818033195,-124.90387336654567,0.0,-114.49936342874327,0.45268720711820165,0.4469434338831083,0.0,0.42920521269582634
5.787603519,5.436597712,0.0,5.914744313,-126.8383833406831,-126.00392165116921,0.0,-114.04052538031333,0.449945335354086,0.445139811683519,0.0,0.40084203634466564
5.623925539,5.831346450000001,0.0,5.969261619,-126.8886457884876,-125.40834467933885,0.0,-114.06795714806552,0.44825790180908676,0.46183531901890945,0.0,0.40422451699533113
5.54844532,5.715319653,0.0,5.9605909079999995,-127.69458245048612,-124.54494138974668,0.0,-113.70210976969527,0.4534117855942134,0.44983411012052454,0.0,0.40785883005453827
5.708452211,5.5064035549999995,0.0,5.950470583,-126.14146415154579,-125.56178914655231,0.0,-115.97922697529668,0.4453395652993186,0.4501329366888066,0.0,0.4184023985260944
5.920960749,5.465987384,0.0,5.527206247,-127.19492128130788,-125.21401539884356,0.0,-115.97687911262351,0.4467254546333014,0.4458788020152756,0.0,0.40322157426494165
5.663582999,5.628784831,0.0,6.0111761239999995,-126.77674477866653,-125.97374230926658,0.0,-113.97981753701589,0.4477684916841778,0.45494393889763546,0.0,0.43045003454491115
5.700941636,5.417557284,0.0,5.8935367009999995,-125.69328768573308,-125.77206526784374,0.0,-115.09905314153978,0.45660719972465635,0.44761755535726055,0.0,0.42499557076228983
5.496362211999999,4.870658314,0.0,5.285046032,-128.14209630263136,-125.61934035680298,0.0,-114.04850205365415,0.45093258714594664,0.44409525566166197,0.0,0.43937398030863795
7.985330459,6.037579303,0.0,5.789314576000001,-126.06491706596688,-125.3849263775356,0.0,-113.84028230411995,0.44147895406569604,0.4455646141973181,0.0,0.39746170943853976
5.571553229999999,6.045581434000001,0.0,5.892343869,-126.85452851139235,-126.31986660164974,0.0,-113.67914366880278,0.4512728833306917,0.4509074510926257,0.0,0.43312616484677924
5.41518267,5.413924457,0.0,5.844685220000001,-125.85374962436887,-123.94558739069414,0.0,-115.01254641855655,0.4458540238829865,0.44896647159126113,0.0,0.41302706909091946
5.237781249999999,4.895923594999999,0.0,5.482857956,-125.69166775492953,-125.85124124835717,0.0,-114.5015130813873,0.45351789923230557,0.4559320488778161,0.0,0.4253426639180764
4.946400164,4.864712954,0.0,5.812997545,-125.77987662792113,-125.31543324564211,0.0,-112.87748134188894,0.45094860341194576,0.45122844905770376,0.0,0.42948248045034315
5.3266040740000005,5.070301429000001,0.0,5.397003956,-125.56244367232087,-126.59997538708733,0.0,-115.63549281222734,0.4495532092088954,0.44754330272187803,0.0,0.3931649364005872
4.964033387000001,4.860176162999999,0.0,5.663335322999999,-125.46046084020637,-125.88268204962493,0.0,-114.06500197575943,0.4511268448653394,0.44393087998430547,0.0,0.41528576083295654
5.9656271830000005,4.867415242,0.0,5.4695609229999995,-125.65444295575696,-124.37589204623704,0.0,-113.89446008050977,0.45091807914634974,0.4536237008922069,0.0,0.40782332661166043
4.897963198,6.196032306,0.0,5.506004078,-126.1997412768889,-127.68807601578692,0.0,-115.34483946856137,0.447097695127758,0.4438108178363407,0.0,0.41310251436630807
5.282934169,5.916555247,0.0,5.671716835,-126.81989509889262,-125.78429236799836,0.0,-114.67630521132244,0.4488794759265262,0.4503118922958847,0.0,0.4010403275708926
5.575756767,5.626861951,0.0,5.900634128,-126.24770291819686,-124.49533716561044,0.0,-113.8768711082375,0.4554018116745102,0.4420626528535654,0.0,0.40416724912640356
5.819119904,4.94754763,0.0,5.464517593,-126.06398901758429,-126.50634439287228,0.0,-113.9348678183135,0.44571614767767487,0.44679987529065585,0.0,0.4104708075713916
5.423231832,6.077933213000001,0.0,5.913823374,-127.40873980365662,-126.54727257860326,0.0,-113.74230172263876,0.4521575770362434,0.4490403852622578,0.0,0.4147744353334377
5.275762288,5.577659176,0.0,5.651755409,-127.05082293190172,-126.93745264520986,0.0,-114.63893770738568,0.4619106170069901,0.4510036347889675,0.0,0.40796307519285163
5.562920843,5.69722367,0.0,5.672716618,-126.62481652651,-126.39436697057288,0.0,-113.74131947799964,0.45328274910242283,0.45494126481193475,0.0,0.3974016937077558
5.318288534,5.31756487,0.0,6.010384569,-125.43992317975076,-127.12661546609378,0.0,-114.3578978735092,0.4550307332560643,0.4588288733223902,0.0,0.42188143643667086
5.569016246,5.600102087,0.0,5.833607247000001,-125.11468427350259,-123.39935373549808,0.0,-115.97820635558021,0.4429379796918519,0.446852982743334,0.0,0.4103138747894707
5.427167258,5.142482799,0.0,5.842207202999999,-127.40459096965921,-125.77189984172146,0.0,-113.36654377137862,0.45124486325885205,0.4576330836235023,0.0,0.38543561585770897
5.804639176,5.927815996,0.0,5.8550438289999995,-125.90461782871476,-126.12301769943565,0.0,-115.37616301724248,0.45123017880089394,0.4545371094078673,0.0,0.382892532599429
5.323357566,5.5216909450000005,0.0,5.794291203,-125.79716563323996,-126.71778732418345,0.0,-114.9239491300759,0.4514352867653648,0.4529628541545866,0.0,0.4029068308413304
7.828436793,5.806899981,0.0,5.780997579999999,-124.84901258716181,-126.22568095941031,0.0,-114.75201200128136,0.4444117691878682,0.45158543806363904,0.0,0.41754023348288305
5.723478053,5.354166994,0.0,5.83601086,-125.10892699369393,-123.71430023579472,0.0,-114.99575963958313,0.44443748740900957,0.4466128920779057,0.0,0.42511437165164834
6.100188235,5.725678546,0.0,5.4556909220000005,-124.06321080137171,-126.09239577434516,0.0,-114.5650550682626,0.45439057121521953,0.46101824334889796,0.0,0.4138468445751905
5.89475262,5.557534574,0.0,5.559121805,-126.83428233731269,-127.33351807237503,0.0,-115.62003961494949,0.4458904753126267,0.4515792839887932,0.0,0.4219468160217087
5.979453417,5.222260335,0.0,5.612501375,-126.25453484577902,-127.43435352605314,0.0,-113.74932815290819,0.4485898881616035,0.4505659671714204,0.0,0.41611157477396143
5.6110225389999995,5.199679096,0.0,5.6445374909999995,-126.12447272478137,-125.8427331836787,0.0,-114.45131144394068,0.44999243889813306,0.4622640819917886,0.0,0.4326543960534487
5.70263701,5.385692870000001,0.0,5.646209997000001,-124.51382861143554,-126.82780792129289,0.0,-115.31945591928992,0.4428010050432546,0.44557278443981707,0.0,0.4018076386664011
5.573150435,5.317358381,0.0,5.52317492,-125.98377939987496,-125.50155323938391,0.0,-114.06178859371848,0.4629799997721918,0.45149933931595243,0.0,0.3934938744121754
5.414596466,4.874420892,0.0,5.564186450999999,-127.62214309343754,-126.72499551053116,0.0,-114.61239804241396,0.4550045716724367,0.45821103000976937,0.0,0.3942590920046589
4.946266175,4.875827744,0.0,5.759398497,-126.85761841989762,-125.86208223744984,0.0,-115.52749382314317,0.44330061493671935,0.44861980642639243,0.0,0.4007808229090899
5.172039881,5.129159576,0.0,5.566340212,-125.31606043544633,-125.6927240055895,0.0,-114.23195751747888,0.45151940841171934,0.4519779057202885,0.0,0.38288682400718177
5.982562218,5.4559456740000005,0.0,5.870488407,-127.06559977652108,-126.77424173542774,0.0,-114.12720342091546,0.4520360245312319,0.44717372125986865,0.0,0.41897373064248294
5.583547382,4.910768792,0.0,5.456414339999999,-126.37597424012871,-125.62262701960088,0.0,-114.1477037856267,0.4511059772639979,0.4462907158132881,0.0,0.41221199056609775
4.927029209,4.9139465840000005,0.0,5.75102192,-125.76337167629532,-125.87050618586662,0.0,-114.38355601177196,0.4449376809143756,0.45461441150432025,0.0,0.433589289792599
5.111405863,4.887013577,0.0,5.589297781999999,-125.95868827543887,-125.91720748099385,0.0,-115.83822384100131,0.45779965827738367,0.4457956541043816,0.0,0.40625175103541833
5.74869112,5.023059485,0.0,5.932620571999999,-125.41392199371707,-126.75107533494848,0.0,-114.75573815161819,0.45076596505959843,0.4519444902594201,0.0,0.4297363542296968
