Time_Sequential,Time_Independent,Time_Full,Time_Chopin,NC_Sequential,NC_Independent,NC_Full,NC_Chopin,MM_Sequential,MM_Independent,MM_Full,MM_Chopin
7.892819792,7.522119374999999,0.0,6.301304623,-125.71088009604422,-127.15539115671363,0.0,-112.1057778456185,0.44905102610648384,0.45849514110433787,0.0,0.42650177227676567
8.074393164,7.999228166,0.0,7.3706753339999995,-126.11436655074597,-126.79911914286188,0.0,-114.88648992206362,0.4519072081206307,0.44296847606050305,0.0,0.396342853862684
8.073735166999999,8.082807665,0.0,7.197353416999999,-126.02490175996658,-127.15921565817861,0.0,-108.90271670925037,0.4467176171911363,0.4544808525029481,0.0,0.4100370325241817
8.251917333999998,8.45677846,0.0,7.126860915,-126.09211022099038,-124.85675698080783,0.0,-112.92728773149544,0.4514115702110528,0.4432390460586304,0.0,0.4072967753697381
8.202313206,8.12180654,0.0,7.134751039,-125.43979161014407,-126.34779718475664,0.0,-111.45443101890854,0.44842171445862117,0.44964780992080483,0.0,0.4133379569501245
8.755959708,8.230636833,0.0,6.7342207080000005,-125.6081006248709,-124.4261349345141,0.0,-112.02533772407412,0.45272331219249495,0.4575117699958798,0.0,0.4402605998722653
8.304714999,8.05075346,0.0,6.757835040999999,-125.89582865764007,-126.22814929086198,0.0,-111.88571662873298,0.456058450427234,0.44682479135434666,0.0,0.3934216234608685
7.412158838,7.623810743999999,0.0,6.358045457999999,-126.46956470627846,-126.26166590863185,0.0,-113.7504804662379,0.44895620127463054,0.4513817550993371,0.0,0.422738271334953
7.169980494,6.855833293,0.0,6.20649854,-124.95228551386636,-126.10845851732779,0.0,-114.832416890486,0.44936476459831354,0.446622226829648,0.0,0.38503592812270615
6.681002920999999,6.634131297000001,0.0,5.878274081,-125.48040267417375,-126.8126976185587,0.0,-112.24069869222946,0.4519228237174314,0.4568678031855824,0.0,0.395199528623597
5.801011197,5.933377856,0.0,5.645802914,-125.3552882123673,-126.18901073579312,0.0,-113.59315498866957,0.4474523564118863,0.44439772419662904,0.0,0.40159718590665083
5.19611424,4.931456166,0.0,5.601330700999999,-124.65058080275462,-125.46983759204187,0.0,-113.08489425386541,0.4562975693152969,0.4486252908148081,0.0,0.42028919637612117
4.958956703,4.910986004000001,0.0,5.458588243,-126.44646840011643,-126.144826299655,0.0,-113.09201261917946,0.456791530676833,0.44713610916967883,0.0,0.39053313672969114
5.7616019640000005,5.3709935799999995,0.0,5.667550924,-127.23940529061399,-125.68783488742781,0.0,-113.54755711546605,0.45822655581885685,0.4466534647151652,0.0,0.395975455547255
5.484892096,5.711187095,0.0,5.611013343000001,-125.83393644035424,-125.60361530392578,0.0,-113.7976082145186,0.4476371045350346,0.4517591870069687,0.0,0.4204944927402352
5.3641415079999994,5.373055835000001,0.0,5.701123094000001,-126.62613839121272,-124.92807199671682,0.0,-114.15285443801646,0.4391950702270287,0.4503932699807489,0.0,0.39778732096302716
5.499268447,5.27757137,0.0,5.678506253,-125.42783425771759,-125.85020879764343,0.0,-113.80233171844681,0.43909180451104324,0.44704548762072943,0.0,0.3919411415977502
5.401041576000001,5.474563465,0.0,5.6719267890000005,-126.00916068632377,-124.01112355006724,0.0,-113.55111263036304,0.4517575125432348,0.44899818198116925,0.0,0.4039947527421564
5.187527867,6.427687043000001,0.0,5.674664956000001,-126.08664847301694,-125.44116328435945,0.0,-114.00040601784464,0.46110938326203055,0.45398488922836666,0.0,0.39925711123493446
5.602256002000001,5.414960248,0.0,5.362033597,-126.84073822761749,-125.7896567752464,0.0,-114.40397536818365,0.45974992462639475,0.44559259748379076,0.0,0.42000530700989475
8.036862374,7.428861620999999,0.0,6.178308918,-126.04842056485137,-126.53886367043522,0.0,-112.7229251822787,0.4437219531159077,0.45293688612472127,0.0,0.4285719452586628
8.229741083,8.387324377,0.0,7.298650086,-126.50089265009771,-125.9949194077733,0.0,-113.99680608879655,0.44936865439139745,0.4432739348403754,0.0,0.3859784517391983
8.00518596,8.06727133,0.0,6.8996457499999995,-126.00231303781969,-125.13797281209837,0.0,-110.41437019772421,0.44149159885154265,0.44329170059684314,0.0,0.40739825652293116
8.381696707,8.690783916,0.0,7.272563042000001,-125.59609239243065,-126.04148934972696,0.0,-113.06407285569038,0.44285561321294864,0.4461481591120334,0.0,0.3994815091840941
8.571045461,7.97077125,0.0,6.677854128,-127.10496951984933,-126.79471394311724,0.0,-111.4116116659268,0.44169670988180465,0.45057260500634083,0.0,0.42972205890163073
8.089205169,8.145056416,0.0,6.846189377,-126.67896508128037,-126.63614030124138,0.0,-114.33586332645025,0.4572272317534779,0.4509398822397943,0.0,0.4091120551133592
8.252192289,7.7964105880000005,0.0,6.746886044,-126.58817714345861,-125.33184602531973,0.0,-111.37587011345346,0.4499119661227069,0.4447819427330162,0.0,0.4255555939927811
7.477071506000001,7.675322215000001,0.0,6.177185711,-126.37208013900108,-126.98997477458859,0.0,-115.98756338430822,0.4588353265128958,0.44684886150186104,0.0,0.42891316699311377
7.536967873,7.200302917,0.0,6.031530536,-125.49871196881212,-126.14085790917512,0.0,-115.43948114815207,0.4550662449699273,0.45507605500711357,0.0,0.3949216634438525
5.935960456,6.225314254,0.0,6.249712411,-126.31453092971114,-125.94670981247558,0.0,-112.18888623138787,0.4570555393614226,0.44595179936234,0.0,0.42506708631037693
5.9492753920000006,5.9663351229999995,0.0,5.516918876,-126.66076995295217,-126.08282329142871,0.0,-114.16165453889296,0.44877568893665437,0.45514114837981945,0.0,0.3921897185364497
5.579857839000001,6.09239467,0.0,5.625439426,-126.23945674884955,-124.25692759848796,0.0,-112.52716310783882,0.4510716923969155,0.45623816000863204,0.0,0.38458132671936385
6.114762044,5.5237489140000005,0.0,5.601968987,-126.94656991506227,-124.8384845999809,0.0,-112.70551507903828,0.45492871817224445,0.4490442931642365,0.0,0.39155210857756984
5.342216359,5.468609862,0.0,5.455910371,-125.04644074739157,-125.87760121948727,0.0,-112.31992639796172,0.44512903738676335,0.4453675191469787,0.0,0.39117800719250184
5.279863332000001,4.878379974,0.0,5.536952631,-126.10847815852348,-125.32115354996697,0.0,-114.16786967774141,0.4624680585802463,0.45076772642933866,0.0,0.39582470659863334
5.740402544,5.240722233,0.0,5.643516410999999,-124.53735784196446,-126.65344654106357,0.0,-110.86863439135887,0.45163322373444853,0.45229605358450786,0.0,0.38673815515448146
5.211487959,5.460129495,0.0,5.632264797,-126.1031418328202,-125.06261246502021,0.0,-114.71558541771185,0.44595317529723194,0.4476759286236411,0.0,0.4081596759240454
5.4452875370000005,6.221640742,0.0,5.456843491,-125.3967494264421,-125.91507512603235,0.0,-114.70620705028331,0.4523684270286452,0.4460664326942541,0.0,0.39149087080960177
4.986163653,5.590538362,0.0,5.4919980079999995,-125.54949939668762,-124.54382341063197,0.0,-112.97732983353988,0.45336969983647585,0.4605552673855169,0.0,0.3947633550798665
4.980036321,4.776183663,0.0,5.634999888,-125.45374685551054,-126.23836198175505,0.0,-112.06394639199205,0.4492363740582004,0.45568793152824405,0.0,0.4123553390795406
7.893148911999999,7.574627082999999,0.0,6.634552959,-125.41746275204024,-126.13974746705675,0.0,-111.77313890496909,0.4587611013098108,0.44394057832650247,0.0,0.36076808596634485
8.406119832,8.600771832,0.0,6.658841708000001,-126.25137620516604,-124.39213187145239,0.0,-113.41201653327354,0.44557801358664406,0.4483534752127268,0.0,0.390307131390241
8.59837496,8.126862004000001,0.0,6.717697042,-125.08659060192963,-125.10442652932632,0.0,-113.04165040260071,0.4407172155333261,0.4424351353920458,0.0,0.3859096936139875
8.48264963,8.769601208000001,0.0,6.796358581000001,-126.03398248136263,-126.58252775619194,0.0,-110.25790973166343,0.45822941954891083,0.4502821431662334,0.0,0.4014715675873828
8.409967998,8.234263041,0.0,6.487182667999999,-126.83128845996657,-126.07575549198675,0.0,-110.82146109125532,0.45145423664287554,0.4422990061569526,0.0,0.4478256180343779
8.551445376,8.631877002,0.0,6.365291583,-126.25956441051972,-125.53686607615718,0.0,-114.45486189996983,0.45008130954566977,0.4598715056769521,0.0,0.3953567028723054
7.8148997929999995,8.008968917999999,0.0,6.76240679,-125.64127063391031,-125.78546054897,0.0,-110.59159969940183,0.4440789715439212,0.453222082453975,0.0,0.4006804951165409
7.797578655,7.22230046,0.0,6.150082417,-126.1271993081521,-126.60825494847269,0.0,-112.20510354422721,0.44751298734945155,0.45244577416467935,0.0,0.3937726721197025
6.987859492,6.876605122999999,0.0,6.258664206,-126.21440083015854,-127.00149882107715,0.0,-114.95363494665762,0.4471702133818223,0.449638549519208,0.0,0.4139169819545203
