Time_Sequential,Time_Independent,Time_Full,Time_Chopin,NC_Sequential,NC_Independent,NC_Full,NC_Chopin,MM_Sequential,MM_Independent,MM_Full,MM_Chopin
8.720393674,6.599324963,0.0,6.0830499950000005,-126.82061277039696,-125.64519642254797,0.0,-112.98331520503307,0.45072950402147893,0.43974335437535755,0.0,0.37759804463688723
7.751236374000001,8.674741541,0.0,7.187527283,-126.49895767132881,-126.01367030869802,0.0,-113.02393693715533,0.4553182916313249,0.45360201659165583,0.0,0.40759335259313517
7.999009089,9.179379498,0.0,6.547433955000001,-125.87101788057261,-126.30750559253558,0.0,-112.31233568391559,0.4459157932597333,0.44850422797093537,0.0,0.3971495824511031
7.575400160999999,7.739603128000001,0.0,7.698834410999999,-127.10072428987773,-126.06626126941116,0.0,-112.56121904652339,0.45238764088822225,0.45871079275821536,0.0,0.38276382284181
7.7990525029999995,7.393781706,0.0,6.219293208,-125.16427978522198,-126.25129083191143,0.0,-113.04310937142492,0.44616625082454925,0.45507587777783737,0.0,0.405548600389012
8.002731793,8.239458579999999,0.0,6.033362126,-126.5049099793658,-126.05996922197475,0.0,-113.06869296925275,0.45318098732468315,0.45192576113627564,0.0,0.3829513606113175
8.31479725,7.654777876,0.0,6.553357919,-126.48037893903684,-126.75222112676268,0.0,-113.19739505835028,0.4490822466783094,0.45013180266473635,0.0,0.39361578145787385
8.290401328,8.693229126,0.0,5.989763164999999,-125.89847049183119,-125.85089450079937,0.0,-110.76681085465091,0.4547103798168132,0.45105049367240824,0.0,0.4272764366086356
8.021201295000001,8.38583558,0.0,6.462925914,-126.1248080372068,-124.44452161028175,0.0,-111.7320226363697,0.45107073789979685,0.43903998399951766,0.0,0.4011678728209467
8.337596543,8.482386373,0.0,6.696588792,-125.49142973986102,-126.13167818565984,0.0,-113.87684655436391,0.4485816731602987,0.45705489826672063,0.0,0.3979882358475901
8.824928788,9.274161963,0.0,6.233594333,-125.32457944855248,-126.43968287256328,0.0,-113.6302998894038,0.44534930807540923,0.4500936149421313,0.0,0.39956832608894854
7.907338373000001,10.173117291,0.0,6.378620208,-125.59839522994793,-126.31958413785911,0.0,-113.50239274612468,0.4492192641823133,0.4521238236269884,0.0,0.3769152681898918
7.726713374000001,13.050904955,0.0,6.156443126,-127.07882046014744,-127.06033894901337,0.0,-114.61330216063764,0.44719608469873934,0.448425782948212,0.0,0.3657452886097988
8.670001584000001,14.22280671,0.0,9.594881373,-126.5304599868469,-125.52889940357692,0.0,-115.36165696800595,0.44618012164843235,0.45434756644402235,0.0,0.40486477806873017
9.104495207,8.692631582999999,0.0,9.18355021,-126.06456897444887,-125.66743977636168,0.0,-112.48870243254922,0.4522913481094807,0.44317482448819734,0.0,0.39329414373280003
8.796402206,8.713546245,0.0,6.752486705,-126.33262042803337,-125.46118111624826,0.0,-111.47377596813203,0.44513407053379206,0.45278984856366256,0.0,0.42552354600042414
9.703139709,10.417393166,0.0,8.059870914000001,-126.51489204773998,-126.26687445167894,0.0,-112.00236865547356,0.44561142568967127,0.4563789309032596,0.0,0.39105339803678807
13.076527958,11.340140211,0.0,7.899847457,-126.27260418776304,-126.07302070698313,0.0,-112.28746737101083,0.4561411557624535,0.44370905488691503,0.0,0.3864541673922182
13.136619372,10.134017539,0.0,7.936062291000001,-126.3736781869831,-126.38665637414806,0.0,-110.74813025172014,0.4511221174687885,0.44612283169012323,0.0,0.38522644824530544
8.644185873,12.130047912999999,0.0,7.201474334,-125.9985103915529,-125.23967673344877,0.0,-112.64325889946949,0.4519404872318632,0.4500926281491914,0.0,0.37246768913138706
8.816315258,6.256633716,0.0,6.047540294,-126.96595786436477,-126.85320695382927,0.0,-111.46644309408447,0.453426866838142,0.4530737995366118,0.0,0.39497597521572636
