exprid,Time_sequential,NC_sequential,MM_sequential,Time_independent,NC_independent,MM_independent,Time_full,NC_full,MM_full,Time_chopin,NC_chopin,MM_chopin
1,7.5237086269999995,-126.59654334726683,0.46165561430856517,6.561300331,-125.88117580369783,0.43694137084538676,6.201524126000001,-125.41695017208937,0.444835111563724,6.293879261,-115.10750020197779,0.41478919650157775
2,5.735585754000001,-125.18411462994744,0.4554643192376161,6.299210333,-125.9046132309946,0.47243265291405623,6.384021417,-124.77015764624713,0.445206425350404,5.790879753,-114.52500616038564,0.40589618269262806
3,6.023487619,-125.88827513633241,0.44864321411936714,6.585289417,-127.12121953246148,0.44742567031668834,6.7913183649999995,-126.94853233240681,0.4568766949069951,6.054208374,-114.67330416506266,0.4472632972378753
4,5.749152864,-126.88576944677152,0.45727920995193094,6.889197705999999,-124.53375566986463,0.4889393874141865,6.939585997,-127.33352291221088,0.4558780001999094,5.752525003000001,-114.87096398367379,0.3780047190263525
5,5.757922368,-126.36944459801938,0.4469902770233037,6.555746386,-126.0761291409791,0.45071149818967715,6.257536501,-125.50255042142396,0.45424221156175204,6.127662795,-114.80261576119089,0.4127492922015803
6,6.185500666,-126.81153372800514,0.43986077903976106,6.624665416,-126.27255082830165,0.46188942080021633,6.526404994,-127.16177402533273,0.44844333496760314,6.0773838300000005,-112.91103509571647,0.40133587767766943
7,6.600750131,-125.61167062972609,0.44201415495085755,6.436883781000001,-126.56584518115744,0.44281784083748643,6.663563054999999,-126.93000361693727,0.45523900121462124,6.048730504,-115.75535676187744,0.4141505856123189
8,7.351094002999999,-126.48986597654851,0.4518732098941524,6.539449493,-126.54476398715956,0.45847164759790565,6.597563953,-126.6068769865729,0.4602300178819509,5.850453327,-113.74816925501213,0.40533503764984724
9,7.117123208,-128.53336364150516,0.44959426687157045,6.473163379,-127.45129391522181,0.44273912121886383,6.952127367,-123.72289141722511,0.46861495319545815,6.12915171,-114.0774315449823,0.41511384362278897
10,6.7273306669999995,-126.28800755267247,0.4348365200212189,6.545995624,-127.2686722468498,0.4432419892295666,6.731016629000001,-127.50245432991142,0.459644779025142,5.870433835,-115.2160219158622,0.4265850256451505
11,6.442317582,-125.65872336495408,0.44689617099404144,6.370524617999999,-126.10476761265926,0.44826110702618416,6.940639122,-128.1726529600637,0.4497696472821972,6.194583834,-114.09901979017488,0.40077644469353957
12,6.618665753999999,-127.61218522400314,0.43894913466450836,6.5446238779999995,-125.61406085244397,0.4666467713345809,6.792062963,-127.17767127707553,0.4594516601106269,6.017081331,-114.88548142723937,0.4279007455116864
13,6.782486575,-126.10116147792185,0.4463238887076185,6.668727499,-123.80683948063869,0.46392328719564957,6.848801951,-127.50389501741624,0.4605063463251769,6.277398872,-113.46369579490846,0.4239771485798077
14,6.986756455,-126.58538180597627,0.4614703398822496,6.629956705,-126.5874591076787,0.46615933293048495,6.587517918,-125.54977938668017,0.4497281391879142,5.923446286,-115.71567290302949,0.404832740080291
15,6.841555584,-127.45192750049256,0.44578104220006504,6.4474986990000005,-127.097206232569,0.43837993134217257,6.434846338,-126.26865771017137,0.4515937189951578,5.8661441640000005,-115.82160062037937,0.41460663049649743
16,6.707142386999999,-126.55175741253117,0.4391287323086554,6.498407295,-127.05590195350466,0.4512703156191263,6.44915283,-126.72515779005934,0.45404092732092743,5.9049528339999995,-114.99423507793847,0.41486551564649476
17,6.972434335,-127.32273675076779,0.4474575665941523,6.363604495000001,-125.73459211245157,0.4402282138214998,7.107808662999999,-128.1253110511304,0.44526216373002314,6.379661082,-112.14664883145582,0.4007971675249819
18,6.80736275,-127.24092487013522,0.4483507870354415,6.415355049,-125.44612549016962,0.4371236945648804,6.962086081999999,-126.01239458371724,0.4577464723876992,5.843886618,-113.86899954233441,0.3943078611843073
19,6.268398916,-125.92470057326744,0.44217227401099285,6.615740251,-127.3660734266723,0.46749415287576057,6.738160289,-126.35375007774819,0.481689067634098,5.906285879,-116.26983122288678,0.4231242466765048
20,6.022690922,-128.21419853494913,0.43984809956609683,6.590770257,-126.02544385878173,0.4555220822545419,6.621717246,-124.69762283790321,0.4441372098185295,6.1715802900000005,-114.91298918629053,0.4209803903036996
21,7.997496252,-127.9283201655275,0.45906978897936723,6.653355621999999,-125.01621567349976,0.4410920124482551,6.640386957,-126.04334948588327,0.43095097374699587,6.1835035750000005,-114.21969501978751,0.3824134251343032
22,6.357522959,-126.41683100009969,0.44446415825835495,6.841518365,-126.88443783825178,0.4512565449479665,5.842057468,-127.92167792783748,0.45140572460449513,5.966106455,-112.66928438967761,0.3944977188668244
23,6.506021711,-127.17708824931617,0.4390220349672173,6.546882659,-126.33479325602207,0.4617977842414166,6.350886834,-128.94920279198524,0.45815233586999127,6.086783419,-114.72329826105938,0.4038401519108552
24,6.424610406,-126.84915097287679,0.46731501039588286,6.6868162909999995,-125.83064504206745,0.4488189975887352,6.647236008,-125.81450441967988,0.46735644786680974,5.811711714,-115.72356288302592,0.38681700043665146
