exprid,Time_sequential,NC_sequential,MM_sequential,Time_independent,NC_independent,MM_independent,Time_full,NC_full,MM_full,Time_chopin,NC_chopin,MM_chopin
1,258.911445298,-125.26724568182874,0.4459919096570921,244.58743446699998,-125.25405567250962,0.45167449682356947,249.10082435200002,-126.56966021785506,0.45668804415513836,168.173932465,-125.2070308482821,0.4411509966130827
2,263.478445298,-126.22500494008908,0.451345211153123,248.130076838,-125.02963962286078,0.44437815692865423,253.93993015799998,-125.65432410575332,0.4489025325225693,177.73996289,-125.27238291147458,0.4570131592716191
3,263.378114936,-125.76224334426581,0.45390342826991903,248.846723008,-126.69149620943806,0.4520059379623689,258.444010922,-125.16397588207198,0.44609525275052175,178.03578904699998,-125.29458612061106,0.45522256923887805
4,251.908820492,-126.71445505288436,0.44579924854541964,259.919318476,-127.25103011846316,0.4530913117157277,258.343840986,-125.89405602528652,0.45051943983863924,170.317407337,-125.20957585130193,0.45028746956459
5,263.237364486,-125.23031091973331,0.4487678076643967,259.925580197,-126.0897787218032,0.46113204231853533,246.78177338800003,-125.87330335740752,0.4489117251769331,178.043990957,-125.57181375249213,0.44028878860258625
6,263.387947869,-126.96719300753394,0.44956567976598955,246.926139211,-125.3775766524352,0.44834063490998666,258.342508314,-126.43019555014024,0.44922573574009905,178.123131694,-125.80697581788121,0.43966623654785825
7,263.335631396,-126.16652027846413,0.4427866682587822,245.94783967200001,-124.80917839757613,0.45968754969097153,257.69820751500004,-127.60235635178643,0.44856974722254433,170.594189831,-125.1727554153929,0.43856408565486865
8,263.35975757700004,-124.50707270560905,0.44692891507243926,245.63193722100002,-127.04845681130651,0.45330868458086593,257.326808543,-125.30068869479462,0.45466466503377545,175.867918557,-125.21491013155944,0.4476337675027968
9,251.54703118799998,-126.2081146812146,0.45336359246687824,256.006089213,-126.36374547107283,0.458759305409258,257.62494192500003,-126.48641772958973,0.4576307178360721,173.220146525,-125.25574727283254,0.44976479867556474
10,262.4452622,-125.69049275087642,0.44840668138892803,244.50602014,-125.27268519431057,0.45760297886671136,257.661464584,-126.02299838752265,0.45263343593319494,163.582791559,-125.3422734155317,0.447537852795743
11,256.733499205,-125.54882989618474,0.45053486943775145,254.788195374,-126.62809837099515,0.46437997496535155,250.38741705100003,-125.21811166220391,0.448251594838979,173.232589609,-125.45469393329276,0.4461463027706563
12,261.730942997,-126.02770777766774,0.44847237691173236,247.57619027999996,-126.23106875107142,0.4541083294582544,247.953863339,-123.5260890876543,0.43571448665603374,173.356965191,-125.14204090153147,0.45601954828542857
13,250.115665742,-126.1252569772203,0.4519890091634475,248.045369409,-126.63320922969102,0.4539208311650404,259.300716746,-124.43120593239246,0.45182903368246574,173.356216869,-125.3138563561377,0.4458962143093428
14,261.396210652,-127.01982311109884,0.4526057545503154,259.787193304,-125.89100957050202,0.44700237374748414,259.39450909,-126.42767601439667,0.45291561303968436,181.878089577,-125.14339689779476,0.45275789162298097
15,261.328908046,-126.19972787363773,0.44789477440756215,248.457450727,-126.02728579122126,0.47048231758015585,259.477124155,-125.82640422765006,0.45095415325686206,174.142694632,-125.36027717483988,0.45438735768089755
16,261.373658159,-126.7364720826008,0.44755090509689166,248.27722472499997,-126.00549574010346,0.44779052270951936,259.219934813,-124.35373400616598,0.44216726917065663,182.21659138,-125.14619783186969,0.44660686584494436
17,261.31479627500005,-126.49810901765736,0.45236709175556383,259.43859961699997,-125.09043251533096,0.4335332191949839,260.143168577,-125.90002038782563,0.44435639057629894,182.091528063,-125.49971187957343,0.45763857995103197
18,261.143054957,-126.33517716865921,0.4497638456914088,259.73573969399996,-126.03191070647316,0.4509090301132429,260.049144807,-125.51016421698156,0.45089414578344916,172.606189988,-125.57949105528694,0.4386570977705747
19,249.40111554300003,-125.00319953275984,0.4424885278993778,259.670167143,-124.57669027549301,0.4602724220864549,259.43662925900003,-125.7211621218853,0.45681125930404975,177.64106729399998,-125.26083739000786,0.4518033968867051
20,261.49984576599996,-125.30264066391139,0.4581969742189826,258.919334165,-125.74383604253126,0.4472890304178967,258.731023312,-126.3757988759223,0.4502158236140507,167.925292837,-125.16635398280341,0.45262324654362374
21,257.246104471,-127.00225019943004,0.4506861799838432,237.53881103999998,-124.80843570307296,0.4486339045696088,249.13193167900002,-125.54131466101933,0.4417822230056754,177.988224169,-125.20402360480898,0.44705089003133724
22,262.90010839400003,-126.0318141723883,0.44915957810739426,258.452667248,-123.83574939837057,0.45335707222872745,258.86018575699995,-125.7081284891537,0.44106617623627664,179.99665750600002,-125.38637451893662,0.4455002734845557
23,262.206528299,-126.7120662809034,0.45098958792757105,248.120345333,-125.29471191025779,0.4481658819430817,259.341867814,-126.19043837628226,0.45386386171711657,180.500670528,-125.16518425422021,0.45320005745497827
24,262.172949551,-125.46264554891559,0.45202550321313906,259.341330714,-124.4504990153639,0.44468924391711045,259.13328182799995,-125.14723404870354,0.4418319852743624,180.63406958,-125.3285802579079,0.4523852109714586
25,250.74379864899998,-124.2948527485699,0.45307943115947197,259.395999563,-126.48063359751748,0.4622155806843128,258.888515188,-125.29254028364078,0.44775294861794607,173.22090347600002,-125.32855579981461,0.44098373804020685
26,262.05580474600004,-126.49277616657803,0.44834394177740844,259.345905746,-126.70881239918234,0.4491326752666659,259.796349672,-125.75690167811695,0.4453955337903474,181.04363279900002,-125.30078864448367,0.44070810707052177
27,262.161823847,-125.2027016188293,0.4508369083704539,258.966761925,-125.48800935153973,0.4515321863224391,259.73562734,-124.74626282835466,0.4588835063736568,172.98836097400002,-125.00416101156677,0.45430053977035045
28,261.982641838,-127.97871045852716,0.4571364521109528,258.918888683,-126.19429710532657,0.4427923822455872,259.39023453799996,-125.0894218370365,0.45439252596952034,178.634925673,-125.35344575743828,0.44816910345839234
29,261.849912833,-127.08759031193712,0.4542734464066195,259.164302523,-124.33956748259924,0.44095743341110494,259.284789015,-126.04353409131599,0.4466247184831119,176.459211655,-125.7629350605808,0.45084415816915135
30,261.08182285699996,-125.10332962713426,0.45373335449076735,246.80895232900002,-125.37914862090888,0.4507225752422967,258.89278374500003,-126.27134093476592,0.4519561313746796,166.88403351099998,-125.23021894813125,0.44229885583009687
31,256.17749272699996,-126.18826852494435,0.45631671165394383,241.32872748199998,-126.06746033197321,0.44369521316158417,238.456142702,-124.88057888513521,0.4419485315337596,169.916715047,-125.20262999287719,0.4461124138389547
32,260.703835352,-127.26976500092728,0.45475488525206165,257.590126943,-126.3415692971902,0.4498167017784293,257.651915994,-126.68766967258863,0.45081353187542966,178.27995671600002,-125.276650094508,0.44774332084378166
33,260.843181463,-125.16335639109774,0.45109944372005384,247.38803099400002,-125.4321606263265,0.4483787775023926,258.383012016,-125.84242188256849,0.4519419409390769,178.490762877,-124.92926503950954,0.44918989139534216
34,260.772750986,-126.12570445098106,0.45388226214235333,258.420574053,-126.78875019716733,0.45676378635755016,258.403105016,-127.19183162589299,0.45014976077513214,178.72358627699998,-125.24005257446149,0.4461092827572507
