exprid,Time_sequential,NC_sequential,MM_sequential,Time_independent,NC_independent,MM_independent,Time_full,NC_full,MM_full,Time_chopin,NC_chopin,MM_chopin
1,7.901898923999999,-125.80305658485926,0.44347547272782034,6.639187795,-125.2496173685248,0.45595017773752367,6.556868334,-125.58000034109686,0.4478367158896699,6.012683503,-115.2048427318387,0.3912681014867565
2,6.442730674,-126.21529162216686,0.45150511161258633,5.925072914,-125.708665361939,0.45520386139502467,6.516224699,-123.9522811177442,0.4444860096624126,6.045186407,-110.51835180851523,0.39137267481175086
3,6.473268206,-126.28146190038875,0.45422697559052216,6.462450038,-125.39867019568766,0.45023553803752125,6.658401211,-125.44608601372647,0.45236022324989367,5.678407747,-116.70281377734582,0.3688031383656727
4,6.479430034,-125.26623432754006,0.45273217461604687,6.384820459,-126.1789206368456,0.456885353093395,6.419376258,-125.357127160842,0.4448661810363162,5.68550208,-113.1014517395749,0.3964913044776557
5,6.990051967,-126.53425472780576,0.4478740851691321,6.260410918,-126.03636534008419,0.4481547771447102,6.628367625,-125.96062697205993,0.44904297253016207,6.092100459,-111.20718123555599,0.38543645105603686
6,6.510745379,-125.32457386407572,0.4492023600196328,6.6866995440000006,-125.77690569791864,0.4557387191661391,6.669263705,-125.62694040000555,0.45108299633584864,5.712123378,-116.65569877294583,0.4072087324534335
7,6.793330003,-127.19193606300458,0.4511615056645044,6.428572251,-125.36882229391843,0.45124811532416775,6.6490056719999995,-124.87770030489567,0.4517853583668885,5.820425,-115.85098533718933,0.4158807899753968
8,6.791389252,-126.30483628325076,0.4462683472068022,6.501077079,-125.8274559492388,0.4549479408425262,6.791901082,-125.97897312385476,0.4499939096389314,5.696102163,-114.67135029260372,0.4101833037835117
9,6.876652628,-126.48645802266869,0.44883563584652836,6.331867548,-126.30986861349218,0.44483358257937966,6.7017931719999995,-126.4861174091689,0.4544337017362845,5.742989084,-112.8226766405208,0.4024537134774685
10,6.558719546,-125.69525577010275,0.4411598014567357,6.279309876,-125.72232596146561,0.4543712913308075,6.3805404139999995,-125.92136052463151,0.44782673232062997,5.8014240809999995,-112.86210939270134,0.3893573681272476
11,6.407229666999999,-126.19270371232115,0.44854440183937105,6.944032299000001,-126.67609408530613,0.4570633752611716,6.324027956,-126.36999468894425,0.4500586036831393,6.031801372,-113.7498443143333,0.3916779189250978
12,6.583027872000001,-127.1758204970793,0.4456007369807968,6.520541784000001,-125.87579509852434,0.4395109589263061,6.3747473779999995,-126.19654528325447,0.45083506593412714,5.85585604,-112.03247579507968,0.398559836400116
13,6.043256834,-126.19227207464229,0.4524026218212146,5.8789142530000005,-125.8170185217644,0.44420316700186924,6.903754674,-125.68977588803358,0.45418549751290666,5.850151584000001,-115.41367551715614,0.42678016094692794
14,5.936188755,-126.06652711646227,0.45105276766803504,6.323681296,-126.10169947983215,0.4424909373823266,6.726474788,-126.26740306622314,0.4511907116945415,5.841550413,-112.74632785167273,0.3807316617903953
15,6.783634412,-125.11356977071966,0.4463736172491073,6.427536918,-125.7279785765318,0.45016208233661265,6.778010925999999,-125.85535944977025,0.4560496836621799,5.874762543,-113.13807843717532,0.4047109745270035
16,6.49135083,-125.49206326373265,0.44791139459445384,6.6826148,-126.67590000872433,0.440321374139493,6.498575208,-126.46682304884413,0.44771010754481866,5.907645877,-115.43186339220709,0.3937005962199743
17,6.500055537,-125.54340559059821,0.444410632932728,6.079227918,-125.19740607568659,0.4560552203851571,6.827975294,-125.37283907903007,0.4488909317978046,6.061784416,-111.2208164061816,0.4014697026990137
