exprid,Time_sequential,NC_sequential,MM_sequential,Time_independent,NC_independent,MM_independent,Time_full,NC_full,MM_full,Time_chopin,NC_chopin,MM_chopin
1,8.278850612000001,-126.08436555961117,0.44759210998099674,6.545049949,-126.75807497664141,0.4422754628146681,6.588859627000001,-126.48057577256458,0.4429938361365167,5.99971471,-116.05826311959109,0.3679850711315092
2,6.646027167,-127.40982307220305,0.44174055137400314,6.215119876,-126.91619328210692,0.446676782208565,6.7895844069999995,-125.8558292580895,0.4535360473960122,5.629456749,-116.33871221826284,0.3918532670004995
3,6.886956872,-126.03804432386313,0.44869355613145423,6.971534912,-126.07516471214534,0.45083090212619004,7.095747994999999,-127.85779443132844,0.4482602011153223,5.771327248,-112.76907491465802,0.4054333796709122
4,6.443914961,-128.1892610308245,0.4538559174846179,6.9614304140000005,-125.82974003519358,0.4566806643523307,6.412074047,-126.08675202816588,0.45242799450457405,6.076400916,-113.90549622691182,0.3935398510192911
5,6.824996465,-124.87363546550819,0.4460255317621995,6.497778208,-127.43005088252714,0.4696124575447821,6.607260952000001,-126.38817405487526,0.4613860924831995,5.702278913,-116.04001460366837,0.4031883246132774
6,6.095499047000001,-127.10767325933654,0.4568710092247693,6.897216381000001,-126.73552905225357,0.4590787355755139,6.339210708,-127.01743000237481,0.44093397931790623,5.7407623690000005,-112.26183214665124,0.3888183456600371
7,6.421524881,-127.03448027514915,0.44587284646980485,6.225709751,-128.02994055905287,0.44354459940946384,6.527003369999999,-126.56078185053525,0.4508412765098839,5.809312297,-114.9402972002347,0.3930555563346627
8,6.079103463,-125.8298625851637,0.44444690336408066,6.766094162,-125.69749368713451,0.4511556368716899,6.860348796,-126.75158866708821,0.43768142246445113,5.846515002,-114.8560651531377,0.37954058051755
9,5.997631951,-126.16382396119874,0.447323321485914,6.760043212,-125.9912873391333,0.4338597137166108,6.410276671999999,-126.16625907044006,0.45859344577280686,5.833813214,-115.31128592886348,0.37898188046750836
10,6.7866088289999995,-126.90629372769774,0.47238255735444135,6.6396713819999995,-125.80933421756879,0.446070224548297,6.969853629,-126.72422594794767,0.44818399803701037,6.009038499000001,-115.69490166922729,0.4099534345724668
11,6.539675831,-126.5691759576383,0.45830073377144265,6.462411626,-125.06490859391752,0.45199687643329356,6.630366386,-127.98446276463928,0.4369555626122199,5.696055584,-111.5191392148839,0.3780424135707141
12,6.557792494999999,-125.64313882607019,0.44040119962633495,6.8277554600000006,-126.14015917026241,0.45492761484251293,6.643988449999999,-125.22462553556485,0.44999876653901416,5.890602127,-110.30991546585929,0.40444785372088843
13,6.49327391,-127.17518695572345,0.4496649779891304,6.643202672999999,-127.23275280371793,0.45157166187198483,7.128312951,-125.03566764538832,0.4458288119971454,5.837254668,-114.13775491284777,0.39029979854101005
14,6.539256502000001,-128.0018380382447,0.4442392145799987,6.802784834,-127.16623070925837,0.44605828063885367,6.976587131,-127.11334376295565,0.45108139620132404,5.867447043,-115.18424504234895,0.38644878286991724
15,6.446855759,-126.2806835132526,0.44091055856347305,6.854341418,-126.78033450721328,0.4531929297855302,7.0259323380000005,-126.48062169918049,0.4510387845369725,5.822996332,-110.3257626759239,0.3945518343358172
16,6.9280200270000005,-126.38568640976104,0.44468325496038674,6.985748677999999,-127.04815336095011,0.45877569547802377,7.272092295,-126.35607194269387,0.49210775200067347,5.923356166,-113.99212400302187,0.34900312583218035
17,6.4309105870000005,-128.2264933081138,0.4552476615087925,6.858535616999999,-126.2158565876868,0.4479117602820279,7.071019461,-126.52992182464875,0.4470705809543978,5.916352333000001,-113.69109141126474,0.3574270593969996
18,6.676345503,-125.79256019130015,0.4584475526852136,6.440953669000001,-126.53679259621761,0.4507800086116982,6.543363582,-126.5370630764082,0.4459428175415051,5.947862207,-114.52012661408942,0.35313132445937984
19,6.42347384,-125.66799752138776,0.4557666247619655,6.623690572999999,-126.41116432583125,0.4496144465637358,6.778159998,-127.96997759290508,0.45382489029838735,5.9209224129999996,-113.72803116843973,0.3686142652184539
20,6.388386674,-128.8481324924232,0.4316534782922601,6.476188506,-128.24875380763132,0.46407048076889595,6.6827943780000005,-124.3804185811155,0.4501755686885752,5.86723633,-112.63266324521777,0.41240547073641665
21,8.0530357,-127.47400673286552,0.44874327240267853,6.413685295,-127.57930160739768,0.4774259709403925,6.706657921000001,-126.75895118221437,0.4440241164023323,5.8678607529999995,-113.07370674484666,0.3977755064376648
22,6.970277133,-127.69119476543301,0.4479626540088576,6.526974748,-126.61693762197274,0.4468224412000966,6.635056953,-128.17262459241724,0.45712226754036095,5.747768377,-112.71790462504002,0.38274621885954435
23,6.520621083,-126.98354517790551,0.4420092353641113,6.705658462000001,-127.1767384060756,0.4441585925358495,7.066879827000001,-125.59487568268106,0.47774037143513476,5.726778004,-114.46869627154985,0.42309739476345354
24,6.739865249,-125.35450105704217,0.4513322477058569,6.717451133,-124.41237269325725,0.4412864060024564,6.849429582999999,-123.91259965520904,0.4426329195465737,5.653050704,-115.85653683769347,0.3660642521537789
25,6.079543664999999,-126.05744102238602,0.46407879306380295,6.306590463,-126.70511249749262,0.4427628663814039,6.614971042,-124.83200090855071,0.45800581412626595,5.702842494,-113.89176136365671,0.38712816053102683
26,5.601590083,-124.01988962198605,0.46447968653217614,6.668610117,-124.30935118643553,0.46024809873314837,6.193724965,-125.45204274922473,0.45459895387647004,5.660188621,-114.264951449663,0.3688932417118269
27,6.310630618,-126.90499435691132,0.4467635450885269,6.393263621999999,-125.92373833571546,0.441947209453948,6.782045875,-126.52861813611004,0.44404380563430834,5.814584088,-110.35677003447604,0.37340664476042473
28,6.242222467,-128.32801842446278,0.4539768965085326,6.569780002,-127.45537525016668,0.4503384403127303,6.835089906,-127.6083688602665,0.44895640224511074,5.788585499,-113.59596788388045,0.37942780611215793
29,5.585444001,-125.47112618080686,0.4448375656861647,6.705273256000001,-127.13741707327635,0.43714341319637645,6.841956660999999,-127.83449070143625,0.4537152438510079,5.768904667,-112.84870982281541,0.36467944637733035
30,6.484265295,-127.57900271362644,0.4504320488266148,6.940061658,-125.33003751547022,0.44140856412467233,6.812498628,-126.10972480318377,0.455780915038792,5.78887108,-113.81630553304015,0.39250967626139843
31,6.601584704,-124.68694025514391,0.43482631928351495,6.655616421,-126.79868415579809,0.44652584775329207,6.552217205,-127.14565781223118,0.4408593730971231,5.8594634580000005,-113.02269590143587,0.40902467002530873
32,6.524484752,-127.235097501843,0.44213300769592934,6.598516002,-127.87995693104207,0.4536654600018804,6.3258747490000005,-125.71706273395354,0.45094954245525054,5.737397575999999,-115.3124502983376,0.3993682429076385
33,6.664044163,-126.37095323973011,0.44323222561523434,6.514563298,-127.76297470764982,0.441979920488485,7.16330513,-125.74078073218908,0.45009985825481896,5.838560914,-116.10634783009765,0.3592073715098658
34,6.602041388,-124.42017696001427,0.45936140039454487,6.178869669,-126.39777723047094,0.44958530233117944,7.0199737529999995,-127.63629460982484,0.4457398688643361,6.153054996,-110.30474660885012,0.36415985656570743
35,6.4998688730000005,-125.03913641430604,0.45508934918344957,6.455726501,-128.3081019836197,0.43322472844515564,6.790639671999999,-127.21024196066271,0.4496169431814119,5.812493333,-111.11899217284294,0.4207020797467128
36,6.807282118,-126.3616368544195,0.4502414707267443,6.885994542000001,-126.9912885116083,0.4461161769262827,6.794006669,-125.58789290579945,0.45193256289855804,6.130200878,-110.93240547108593,0.4022184781325236
37,6.4601129219999995,-126.68270611374773,0.45508411827502526,6.464632828,-126.97952541638679,0.4481080774139475,6.7634291630000005,-125.23207392152867,0.4435383680575689,5.797446126,-118.2862085891403,0.4097947586459762
