exprid,Time_sequential,NC_sequential,MM_sequential,Time_independent,NC_independent,MM_independent,Time_full,NC_full,MM_full,Time_chopin,NC_chopin,MM_chopin
1,8.2204105,-125.73515616426515,0.4505346458459796,6.933478121,-126.68822771175304,0.4437126551163044,6.798472137,-126.91723248469157,0.44960337869650446,5.916405751,-113.53855910804812,0.4239294311831565
2,6.919476202999999,-124.60971499586441,0.4498236564465805,6.55626125,-126.06866283714606,0.44684215616093903,6.65155087,-124.81885562597297,0.4459717415907179,5.649792790999999,-114.81778338560244,0.4286886769843502
3,6.796012798,-125.75000989912489,0.44018830735900644,6.234708789999999,-126.27674022408833,0.45137178419217516,6.248050375,-127.13182951466977,0.4555485538358715,5.765940625000001,-112.70602029256476,0.38919948971896734
4,6.379500792,-126.11074889430078,0.44390788995945657,6.938718753,-125.45023449078091,0.4400979053931512,6.203723041,-126.85051548885403,0.44540853377886036,5.772413958,-112.65060371770208,0.40847659657794827
5,6.907209297,-125.92939428317577,0.4437593771029236,6.527449293999999,-125.41512863600907,0.44882737130089284,6.188736168,-124.78484159015608,0.4473933821248238,5.770208208,-114.10614591786911,0.37520196469145095
6,6.714008238,-127.02188116713471,0.44131386997296906,6.7094233370000005,-125.04032890976019,0.44978276781516463,6.138138907,-126.10543947868823,0.452227346514276,5.762859579,-115.24955747882085,0.4065700922601123
7,6.960686999,-124.62226036981129,0.4569342314404006,6.441790996,-126.32973449462338,0.44997825322193397,6.446021879,-125.15843570061537,0.4536901931113395,5.759011084,-113.10756597529702,0.38554909251956404
8,6.677036373,-124.69241166819748,0.4493016423841256,6.407649500000001,-126.92561566689982,0.45552871643834725,6.845891,-126.1235199740667,0.4471916900392808,5.82768204,-115.36415274687022,0.40833776140607186
9,7.026678625999999,-126.44022632664027,0.44915048571562977,6.579826622,-126.33467721595936,0.44921753285218835,6.545764084,-125.73315314721046,0.4610090662165109,5.843721211,-113.82384088918054,0.37563694947755066
10,6.813736965,-124.96714560725215,0.4508069909553203,6.753008974,-125.42852791007499,0.4506077572811995,6.43311546,-126.38568040495187,0.43963821461421276,5.765216668,-111.33791420375906,0.3832384196909852
11,6.60927567,-126.0804445472687,0.44098691533252377,6.798860997,-126.14751505089372,0.43309701212759155,6.616821124,-126.28756515195883,0.4519861194927009,5.850310705,-112.17075049436636,0.3967009541613976
12,6.835752085,-124.92886319584166,0.44250717067544143,6.834897207999999,-125.39747062705862,0.45289134039954027,6.53654238,-125.27181914289855,0.44249434274646304,5.781233504999999,-110.41454903935843,0.3975055456239904
13,6.3595018759999995,-126.77584798868298,0.4491030463658942,6.637106919000001,-125.34670259406663,0.4463282798568058,6.3249616280000005,-125.64822390941623,0.4490747905413829,5.811161081,-112.62670522241119,0.4164738695699956
14,5.976474955,-125.84599968208802,0.45154235180377367,6.6321008,-126.16522137514598,0.4589150592960384,6.308331209,-125.2256496019919,0.4524208756301652,5.795050501,-112.11101802373099,0.3964430270305369
15,6.081145214,-125.66263009901614,0.44771830157683157,6.698471625,-125.36788571698193,0.4487956090543554,6.0653056670000005,-126.24336518319068,0.45334154530100945,5.897288999,-113.11160093603993,0.3762312018365518
16,6.119412671999999,-125.44031267600515,0.45422792612231994,6.81213763,-125.95596860084156,0.4435637954036291,5.892806081,-125.98730956158258,0.45751093583319075,5.877193247999999,-112.56995071490512,0.3921018720063591
17,6.1619102880000005,-125.76518852747115,0.4427192318232579,6.833604832,-125.28934748642365,0.4466407350544458,5.796816294,-124.29862817749991,0.44899121313976076,6.193306623,-113.1056263782893,0.3980134052158946
18,5.740185916,-126.65381841688885,0.4617755061284194,6.586245204999999,-127.44818376518919,0.44540016366275437,5.7462123300000005,-124.93958126264583,0.4500437723825549,5.785826162,-111.91628067208991,0.3967213930053524
19,5.975758661,-125.68942315304984,0.44745867999117905,7.115436378,-126.04920057199124,0.4529157137541987,6.718001127,-125.6360064213811,0.46601391814026194,5.874388414999999,-113.99011200496214,0.39902000833500995
20,5.911227994,-126.65917584826254,0.4436505005749142,6.396569963999999,-126.14337446995219,0.4495033261207749,5.644099249,-124.65898214372788,0.451225062228933,5.8621686230000005,-110.15202885231881,0.42230513210120413
21,7.409142205,-126.96506601972979,0.45351985532165207,6.589340833,-126.04526802066792,0.4640914462571018,6.60415708,-125.55519011851071,0.45771902997393904,5.885214587,-114.80295506179434,0.392823149392345
22,6.233347078,-126.95604728847044,0.45271136911287824,6.737729873,-124.81863970034861,0.4451435898357611,6.678292671,-125.14458569500209,0.45505431208147695,5.725968836,-114.89606112667653,0.39479388365977025
23,6.718272541,-126.2668610884121,0.4451566942672563,6.169875879,-125.1765960666569,0.43775561832145554,6.510392427,-124.68694260214542,0.46103063546896883,5.623952708,-115.11131908517658,0.3864264611142092
24,6.877415958,-126.0745125896801,0.4478258055719033,6.817392411,-125.13329782851434,0.44762755296662576,6.6985101270000005,-125.6728715992726,0.445326451268381,5.777498663,-111.78245482105757,0.3967833176924178
25,6.679680751,-125.74262148536987,0.4437995325260491,6.598232161,-126.322196008108,0.45388480526833325,6.377243706,-126.34088953837256,0.4463354352650898,5.78806687,-113.6573230538679,0.3902870211439796
