exprid,Time_sequential,NC_sequential,MM_sequential,Time_independent,NC_independent,MM_independent,Time_full,NC_full,MM_full,Time_chopin,NC_chopin,MM_chopin
1,45.761086625,-125.60116753012501,0.4500034761575712,53.17044928599999,-125.34581740084806,0.45050430932196683,42.244738161,-125.98587823443458,0.4483550826177567,38.166801332999995,-123.1833423897555,0.4452559486106891
2,79.779619707,-125.53794989723842,0.44834554483117073,66.844744585,-125.51549730530003,0.4499340428422499,69.934222675,-124.71609563754821,0.44444042342891765,39.66729143,-123.34848789818466,0.4367000913351998
3,109.13782395199999,-125.52493216706078,0.4481642743806457,82.473681922,-125.98756905132811,0.4467655701173744,91.284427956,-125.57373122719416,0.45034195581123926,45.721376797999994,-123.38058008733486,0.44738402894293783
4,68.566315126,-125.27457851771318,0.4488546408153849,67.68417057799999,-124.87234380814823,0.44960676965002644,84.455285327,-125.2115013885951,0.4475915318417528,42.210212000999995,-123.05152871318417,0.4307121133174252
5,64.40876817,-125.993165796222,0.45076538476825995,77.137668418,-125.20208343396305,0.45255959854935707,111.630266173,-126.06902481943457,0.45028572166443553,40.312697619999994,-123.28184474069772,0.44427910341493076
6,82.329762204,-125.68519830607875,0.45385936769101687,73.807983746,-125.01579896901568,0.4516337077277668,73.87311333400001,-124.6710446897534,0.4504030693104332,41.309812169,-123.76842314420702,0.44426050987968346
7,71.383197415,-125.51662995386735,0.44906549523933836,75.914374041,-125.81347217232997,0.45105336053394596,73.65126791200001,-126.03089912387784,0.45076984249415875,40.150704005,-122.56074136810005,0.4457764622838492
8,70.038645582,-125.67226369007656,0.4485441593054844,76.4409135,-125.14941320632607,0.45015365708601207,77.309596751,-124.97036209027065,0.4473392172392604,42.665761537,-123.01711441213531,0.4501603880618755
9,100.055258296,-125.32376443493666,0.4481949010171916,77.703973127,-124.6824888126295,0.4480806402317422,80.05732179700001,-125.30046132082437,0.4496634448443467,40.866199169,-123.32196425075593,0.4416060695608558
10,75.551483497,-126.20719880481185,0.4502031858807046,91.315059461,-125.61525913161194,0.45231878784973517,73.65728312499999,-125.96708089181078,0.45162488916627397,43.623172333,-122.82348221267986,0.4397304458565763
11,71.38727424499999,-126.05177871726367,0.4517782631818883,74.012569874,-125.48052198351019,0.4522830304809432,73.282059831,-124.92520360131897,0.4461525867976407,39.605531918,-123.55941031101221,0.45780008426456786
12,92.909804998,-125.58962753969402,0.4509878083646013,71.876758414,-125.18121912881865,0.4479256816496988,100.421979703,-125.69279486337267,0.45061845761709884,37.907702291999996,-122.86953285834652,0.4476640071003951
13,73.66902525,-125.34363649813379,0.4454644423905322,71.39719142000001,-125.67218536305052,0.45152608122635074,88.27071777900001,-125.67153526994345,0.4498359361880616,34.910294876,-123.14821255778918,0.4386466334634861
14,76.015039703,-126.01644303856276,0.4514138969958495,75.001199582,-125.78806210219093,0.4483299834059571,93.291114215,-125.50528294776326,0.4497083510878922,32.457941633,-122.89237979876494,0.4431481056095066
15,92.228307536,-125.34393426080771,0.44816681669332364,80.423440837,-125.61355002348338,0.44735088370886783,69.398620749,-124.8448148627008,0.453049563430023,32.078580562,-123.47274329868208,0.43625332983466725
16,72.968747545,-125.14830953716823,0.45056111740521754,77.47790412699999,-125.50743574788734,0.4487288972627642,75.500163124,-125.25792011879075,0.4483344785474804,31.7229202,-123.02174468925254,0.44207172428159025
17,73.740267289,-125.90193545104967,0.4533637250573923,71.885307876,-125.01570543012882,0.4545782678815914,73.184697786,-126.49843309313984,0.4485342907101241,31.539108047999996,-123.41678722402105,0.4423620839368842
18,76.491668244,-125.09312359089485,0.4493222233108418,76.064729387,-125.62201843263135,0.4475747817553025,78.460912128,-126.22374201408027,0.4489450582649849,31.503299516,-122.9528504648552,0.4285882100879238
19,82.205233586,-125.8165726409294,0.45257182587273626,69.156314788,-126.16410043741612,0.4500751830757511,84.88186429000001,-125.1030831959179,0.44398029995943267,32.909104780999996,-122.97171913365861,0.4457382280165296
20,65.015037422,-125.63892510354958,0.4510698065554719,73.136562049,-125.48744340118547,0.44718377649027397,73.653990411,-125.16457547711921,0.4506122110762479,30.913813899,-123.00354914329937,0.44904007140030167
21,45.918789141999994,-126.3766966779264,0.4490720443589289,53.481353703,-125.0492441994462,0.44840139730233963,43.089189809000004,-125.8329041384105,0.44702764041865484,39.379374788,-123.3414675851616,0.44151453314088834
22,79.64212411400001,-125.06633176969999,0.45164383343816233,70.69019704799999,-125.94933835033954,0.44862695073168957,75.641695207,-125.77032228204331,0.4521836453582009,39.759694544999995,-122.60930068190977,0.43694563621189925
23,111.134518796,-126.20488908469548,0.45168647239552584,81.142042199,-125.51116914127456,0.4484764299396192,86.799364759,-124.42542088864968,0.4457424421414564,45.293058625,-122.93790443398431,0.4436610502313031
24,69.48052491199999,-125.54451027590301,0.45409989236834125,66.445538125,-125.913365046979,0.4476481346095078,96.623621627,-125.12678102952766,0.4483882306120066,41.87779512,-123.04736789306328,0.434491995302927
