exprid,Time_sequential,NC_sequential,MM_sequential,Time_independent,NC_independent,MM_independent,Time_full,NC_full,MM_full,Time_chopin,NC_chopin,MM_chopin
1,13.128099040999999,-126.07144500796106,0.4538457263535793,15.921300415000001,-127.32573732141769,0.45462336725727437,10.331325790000001,-125.47507729808284,0.4522426821339761,6.875837208,-117.8899152401922,0.38764037925144745
2,11.743409289,-126.37145659413707,0.43331388970856677,13.359446006,-125.09209904016865,0.4604668792672023,11.909786166,-125.57186480947844,0.4330573670815185,5.8065772120000005,-117.96424799067967,0.409037756807452
3,13.165783167999999,-126.45999518310566,0.45290666887843306,11.73870741,-126.55028091384142,0.437329662515744,10.293904172,-125.78332496709608,0.4541892523361002,5.873219046,-112.8060976125621,0.33677679264681765
4,14.767392793000003,-126.52219090322315,0.44638783491461165,14.276623956,-126.3278883535292,0.43574994499052067,12.504976124999999,-125.44604489720074,0.450714662488816,5.576252999,-118.82479502933343,0.3474321830747211
5,12.066869745,-126.55446249121327,0.43906343473825826,10.97608696,-126.08969201811898,0.44711723005416226,12.200186502000001,-126.04343449554818,0.44744946178565725,5.916149873,-118.06870626178538,0.32814902981102967
6,12.17316666,-125.8742918676077,0.4561736536840636,8.373503914,-125.49315702761749,0.4415072351907917,10.917605789,-126.46364369438504,0.4537646994312848,6.128016834,-124.21765258300526,0.4072025219473525
7,10.185812668,-125.38825366975716,0.44089003004707283,35.246949419,-125.71704009182334,0.4401460783079763,12.537006584,-126.21750677617477,0.44406837243940855,5.8478619169999995,-116.5599516205781,0.3880032347079828
8,8.180321459999998,-126.94119313505517,0.45322438919865393,70.953226956,-125.11941859180956,0.46071293819175807,9.803719455,-125.3127978532581,0.45002632530319986,6.151638788,-115.4671749576961,0.3445331096341169
9,9.640942496000001,-127.03752491394991,0.45407306658366003,8.919615834,-127.72685163632038,0.4519868042782347,12.282100376999999,-125.45735647662383,0.455998747244047,6.548387498,-120.91958649381706,0.27262502235605435
10,14.321552872000002,-125.67401543285858,0.46184013386190437,40.266965213,-125.05516233645605,0.4506487380387021,14.857634540000001,-126.19784749692906,0.4404789541664375,6.306471044,-112.4715584447521,0.35892605869390737
11,9.717851876,-125.91097478032204,0.4399124903758214,56.21316008000001,-126.84321290954107,0.4464864878956007,10.007729334,-127.12789528661763,0.44209915675206635,7.3254298769999995,-116.81575365325419,0.37145218880818776
12,8.362552207,-126.5869727005149,0.4500504973195645,8.880801874000001,-125.21332878612259,0.44370624574722556,14.230575212,-125.19307231172577,0.45552156164170865,6.16691533,-115.6355000634228,0.2837742038867591
13,10.341719669,-125.86407474604714,0.44411020504140963,7.592681376,-126.03543226999201,0.4554117627357033,18.502741375,-124.99961092668772,0.45584925029963996,6.737650626000001,-119.66939902889769,0.39474984834075494
14,7.771952298,-126.78556356304766,0.4396072247451257,8.284339128,-125.85563321079316,0.4595194186024685,8.352745498,-126.38225975055236,0.4539998667741654,6.272607249,-111.7522942692097,0.33101672382151115
15,10.208517665999999,-126.90531890933184,0.4480731184365211,8.04610613,-126.9034561067529,0.4538382012065727,39.629109922,-125.76216782871799,0.4477417049279495,7.378324542,-116.05365546421923,0.3236608836897646
16,34.023601082,-126.36821562966462,0.4479944790876774,8.612482462000001,-125.12048855237353,0.43671971922121505,26.340226832,-124.5012880278313,0.4393976211427763,7.213240291000001,-123.61424434348021,0.38088498730900366
17,9.697720878,-126.37483117196331,0.45056699191277627,8.180100501,-125.92648710337849,0.4461783884479053,7.118352128,-125.48743315990717,0.4596278933977094,7.573088415000001,-118.35602961246218,0.3002353393100262
18,47.373757751999996,-124.90948209211085,0.432420435484556,7.381957418,-125.46500474933374,0.4388157376254162,7.308574748,-126.00496220628553,0.43360144850354054,7.56046375,-120.84899971515979,0.33422455275201124
19,20.735762666000003,-126.9798089349753,0.4498191733438587,7.016518083000001,-125.44387469672539,0.45700300495171686,7.1704655840000004,-126.99673972129527,0.4584847499798821,7.339089123999999,-118.62244166864797,0.37787551819763193
20,25.870942542,-125.42194968251331,0.4554647109777219,6.923878621,-126.3066621855413,0.45347673043959624,6.423009663,-125.26129786410355,0.45125795870889596,7.1218688310000005,-123.00732939071351,0.3195256400943842
21,13.022245996,-126.79529490124877,0.4527090689632667,15.949403501,-125.25618624658517,0.4570760992350963,12.429153668,-125.69800016162323,0.4594882713411669,6.862329958,-115.40838976100083,0.4096633837580598
22,11.734554791,-126.80485616786689,0.4544927792120216,14.481650748,-125.01258553982844,0.4395102399552925,10.639827996000001,-126.14331888060072,0.45950683381452156,5.970168416,-115.5318848183486,0.31029307798520067
23,13.788253583,-126.48098166445273,0.4388755977284635,11.346033588000001,-125.30798229233108,0.4537707834250949,10.240026876,-125.79609901965932,0.44364909330559843,6.055965542,-121.353569618494,0.32346059808083544
24,14.794027587999999,-126.93023156839834,0.44587999128519373,26.024370211,-125.99617435612049,0.43532099527917123,11.723089796,-125.74139246102668,0.46158031101992425,5.5799323329999995,-114.16042959328564,0.34281540645366826
25,11.50079475,-126.44282515649839,0.4418846331756149,94.120209085,-125.84315358467029,0.4774823933109731,10.753387832,-125.93542579039787,0.44456318420719343,5.926042042,-116.94565917938066,0.34258858966595296
26,34.864009791,-126.56538386549673,0.4442217759973809,15.890622956999998,-127.0366751392471,0.4444901758632557,11.625830919999999,-125.66126770350448,0.4393158562358467,6.1442095420000005,-118.78226529101009,0.3527482259402741
27,12.642342167999999,-127.0621839523731,0.44499407065531194,9.582521535,-124.62753900792126,0.4818931364853574,11.097921248999999,-125.87416504860802,0.45068695234587963,6.260266626,-120.30032053117708,0.31715639547710117
28,24.475490291,-126.38232157271803,0.43772377882140606,14.304657791000002,-126.09955550316484,0.46038240248456663,10.795724413,-125.29786383835865,0.4402608360512982,6.480933791,-121.61998636800723,0.340298632618948
29,29.779737251999997,-126.81292892243187,0.44974826437291576,8.994951881,-125.95590216320541,0.46164750522696973,12.481041084000001,-125.66835325590242,0.4446698776814667,6.533003002000001,-122.93111202819004,0.3823160480793162
30,8.427775962,-126.22569542761437,0.45479328831469756,23.332883539,-123.60645669302849,0.4398763242977093,11.212095876,-125.39784915949127,0.45655023566861064,6.284951667,-122.41028464684098,0.29973675036867187
31,9.149634327,-124.58135835726513,0.4438311045529465,37.807683291000004,-126.78617702104287,0.4476444910672126,11.713885916999999,-125.62747916452145,0.44843250464969264,6.7492083350000005,-119.91291484616546,0.35611287072350606
32,8.356139415,-126.4173217587892,0.44852344376295405,26.769585833,-124.5613232835928,0.46987534402817777,10.910241667,-125.6154912040785,0.4519710310169824,6.808988917000001,-123.0190592423517,0.3679988837683502
33,10.582405999,-126.58337157604426,0.46735688246523577,7.816908046,-126.29825650201926,0.443696481656109,13.093560413999999,-126.17611776296359,0.4561669995995485,6.557811836,-118.95629430562444,0.3402367025482826
34,9.328659505,-125.08343640543251,0.44838391666372734,8.084394705,-125.51636710924728,0.44066439318747624,48.955675707,-126.28920236100582,0.4557905216161401,6.917557502999999,-123.25022153293817,0.35370966720835895
35,9.520403751,-125.41732875543534,0.45254720795164044,8.536229341,-125.74506001498646,0.4537181356100134,16.303878747,-125.64765711974074,0.4554773855806198,6.816603580000001,-114.32794318005858,0.3232877714006156
36,9.890553248,-126.17114345618536,0.45590593386923334,8.188346961,-124.69249365622107,0.44322515888528946,9.078125999000001,-126.58490398871598,0.44899935323454787,7.323531543,-116.43745635236624,0.37544076657744097
37,8.169795248,-126.44048289963808,0.4420677832056225,7.906575919,-124.82662930550677,0.43707412122725586,8.864115207000001,-126.1820016866649,0.46316502147310945,6.619554664000001,-113.27420491288753,0.32434033690529696
38,8.619356208,-125.40622734430976,0.44390257155230867,7.439330205,-125.54043048340317,0.4330569706109535,7.5528190859999995,-126.42795093727948,0.44931698166680417,6.925371544000001,-111.1328499957308,0.40586209233326265
39,11.981151713000001,-127.25852075199353,0.44241700219543856,6.597104665,-126.75541738330807,0.45447749858957365,7.227408002000001,-125.85526101627636,0.44803381443550494,7.396051833,-114.51904669459475,0.3506491749003645
40,29.319144376000004,-126.18649839960239,0.44455749369991315,6.366606418,-125.60246871043606,0.44505785118944763,7.163499385000001,-125.16532960690732,0.45931973965580986,7.2438442080000005,-123.22056818051009,0.33417675959701443
41,11.713836662,-125.83811461681226,0.44192402253827656,10.697328794,-126.22750474697266,0.445209331031067,13.436688744999998,-125.26686761760372,0.4505128791437245,6.552116375000001,-116.28368598269039,0.3614095335180506
42,10.35706225,-126.39447082903607,0.47052619925969447,11.264039706,-125.41410698150169,0.44368782197483775,9.507224506,-125.66173938347825,0.445390775717999,5.75192588,-116.98364510927584,0.3302832573277774
43,12.718495912000002,-126.60366641287311,0.4325772194933082,17.000396955,-124.9047788322102,0.46434641194558,9.878864542,-126.53111138777902,0.4560412382263914,5.936146207,-112.36945270662747,0.33158055377992735
44,15.230860249,-127.26375751083275,0.44302309427061604,12.764973127,-126.35173477156431,0.42958486507816446,12.387579915,-124.89136532537576,0.4456363024113176,5.834239749,-119.76081789958984,0.36756939656941334
45,13.73274846,-127.39575691169885,0.433637943026319,64.621000875,-125.88968126157948,0.44993563755633764,11.795134621,-125.4945756699206,0.4524218640139235,6.0621474179999995,-115.55741527983903,0.30448569628716227
46,12.459440087,-125.45447738904338,0.45051838080060125,13.053447669,-126.12405342852882,0.45072163925962916,10.899009123999999,-125.97348660449029,0.4465181215328079,6.262075332,-121.46882410846473,0.3176358789831684
47,28.086582334,-126.46867075794354,0.4523161425654448,9.692940083,-125.55228944782219,0.45804667144781674,13.545171879,-125.38616998841664,0.46382633356521885,6.014903544,-123.38593176386695,0.3428051460397835
48,10.920354373,-125.48358865271187,0.44608742759200515,10.75646038,-124.6851913784555,0.43170754338032447,11.254294709,-125.94814010495864,0.4524687421151138,6.175998036999999,-121.16752660942294,0.3495170111483423
49,45.512973414,-126.18962720142876,0.4501593567051704,9.484678671,-127.09229353355308,0.44923966710269003,10.037919415,-125.63889903065234,0.4523632546982556,6.436261082000001,-115.55161365382881,0.3463910269505686
50,102.727966041,-126.65291901697802,0.45369552479442044,9.918245206,-126.56936028100111,0.44550939272584494,11.658835832000001,-126.70589073599669,0.45643223476085115,6.2400314560000005,-118.64511444975732,0.385270088587484
51,14.496967667,-126.29111583725043,0.4549817025476511,9.704694203,-125.48374319708446,0.43188943854623607,10.160391419,-125.52978660023892,0.45481728672154464,7.118131042000001,-119.89686283731656,0.3670704549808369
52,8.664178083,-126.40668379831325,0.44094837471054954,12.450760086,-126.59809655146024,0.4611021937412021,13.201064544,-124.64099120372323,0.4605169624173251,6.9171784579999995,-121.6105550095916,0.31130826271535184
53,8.421790338000001,-127.02206792733176,0.44291860204397593,9.18761363,-125.39919312774424,0.4453705272647011,12.031785038999999,-125.66070251376757,0.4855582747991611,6.476531292000001,-124.62837076459624,0.3284707325267952
54,8.356954664,-125.87406518324045,0.47045355992584165,10.145727589,-125.65892800221567,0.450231489863849,33.970150958999994,-126.61351123912561,0.4484492071280338,6.481278792,-121.20276579043399,0.34516626021218033
55,9.780233328,-125.810633901138,0.45720266711049645,8.35859979,-126.81298867465748,0.43587997769024567,46.446866001,-125.6250665835406,0.4573298858428342,6.688968747,-119.2839934164775,0.3823564639170307
56,7.377224249,-126.39369694756014,0.4293394018605622,12.221040749,-126.32025637841109,0.4642304536482076,7.779021876,-125.4867012011594,0.4510936443770479,6.948946749999999,-114.24578154643794,0.3369968431571546
57,7.6716753749999995,-126.75645977215699,0.45648683721849653,9.586695213,-126.84967287880642,0.4499029460942958,7.296427125,-125.89133817401441,0.4381961552237399,7.051809667000001,-123.0800690364654,0.3504380929160147
58,7.269831163999999,-126.48803681830823,0.4355514917231329,28.286893875,-126.76610476363426,0.44311680388627145,7.181825791,-126.01711981804792,0.4501380107647212,7.267397497999999,-115.33939677997276,0.3497592640181057
59,6.945650124999999,-125.8705943248407,0.464015317398022,9.864037291999999,-126.72116112314995,0.45983739584371464,6.904891336,-125.4942828977816,0.43935203877006257,7.9937411670000005,-116.78311427700021,0.3082098198562241
60,7.217161833,-126.27789738672762,0.4448474393700206,10.550755082999999,-125.44702027235718,0.46627981946542063,6.544493665999999,-126.28388457974421,0.45303680809128993,6.986547042,-116.05043078857791,0.3486073629336891
61,11.004141747,-126.49062839314578,0.4385224875862631,13.351018415,-126.25090906901326,0.4546233923770985,10.441681413000001,-126.06833324642542,0.44873693560693395,7.707251081,-108.91258384237513,0.3332842287289792
62,10.875665914,-125.91539399393399,0.4399870929360121,11.999610834,-126.44555374410344,0.44374000421108495,9.678315076999999,-125.80419584656941,0.4510489179177926,5.867517541,-117.39342110656416,0.3212669931700447
63,13.294057166,-125.73724142282218,0.45700538553196657,13.208659622,-125.14144127643284,0.4536448434357083,9.567830119,-126.06579393113131,0.45869480511136396,5.920903042,-118.69985423699596,0.38802229299827024
64,14.935398286999998,-125.94150399533692,0.4428972047184102,15.363286962,-125.00552621830548,0.4472853828040223,12.715813249,-126.22168461221499,0.4476061898438214,5.798427586000001,-114.0816741350571,0.3590573735168433
65,12.242035172,-125.699670340152,0.44308102496045143,23.418982043,-125.42255447920195,0.4450106458882406,15.050007626000001,-125.2909756499136,0.4426507165596268,5.960463416,-123.86138473257077,0.31018767579725587
66,35.231878711,-126.28655417853169,0.4358524111007536,8.943267544000001,-125.95416082378469,0.4636975384279701,10.291439504000001,-126.05342897174891,0.4502678968988149,6.087759167000001,-119.34354016994324,0.39896241217220685
67,9.879536954,-126.13653384793102,0.439481973732251,45.111470833,-125.84491091400604,0.4570768920326893,13.235755124999999,-125.77934440759356,0.4577458246785343,5.773026378,-116.44512950172513,0.33732320144431216
68,49.966402626,-126.19129477932249,0.44127939959122936,9.079401792,-126.00858338094494,0.4375724016391713,10.939443287,-126.11612105736465,0.44660286710380864,6.586073791999999,-118.82605051217155,0.32907681184377624
69,92.959656542,-127.03865916687545,0.42683247446232325,42.715935869999996,-125.92647084734654,0.4565535425930443,10.779731081000001,-127.16861051485594,0.43679505955981046,6.350684917000001,-119.71318886944394,0.3787701670902919
70,14.419255418000002,-126.66486029490497,0.44768147848453654,57.208857294000005,-125.72417016718366,0.45177985582742575,13.294187378,-126.2754740358752,0.444350673164614,5.976913209,-116.61657995691446,0.3644134895542023
71,40.877727833,-126.68350619396878,0.46728788026093815,8.609723379,-125.38906177713459,0.4448251008269971,10.740960836000001,-125.97797279448625,0.4574152248187845,6.968838455,-122.14505651147371,0.3404436587834756
72,7.814423205,-126.87856422185011,0.45228057525865983,8.735963416,-126.21439764143122,0.4530385567577082,14.617242751999997,-126.31339529619213,0.4474463837205753,6.967449206,-123.6350061447688,0.35208931225432616
73,7.525991044000001,-126.54674796703928,0.4394079896549443,29.973270959999997,-125.58629959850764,0.4590577168268054,15.084030585,-126.27331026190076,0.4558689705709825,6.046099626,-113.10992641232446,0.3364222028237662
74,7.416572288,-125.69187290913558,0.4518907876232162,8.235262711,-125.80298821904705,0.456211741068421,8.901264918,-125.50955169454826,0.4475306539673687,6.527245956,-122.31493254602945,0.33248631953042684
75,7.556054046,-127.03947264034917,0.4283555247251369,8.272380704,-125.54407386515494,0.43150940349768974,10.002391462,-124.55662128615916,0.44180065458027906,6.980261789,-118.98911124734137,0.3288149771763671
76,7.482678206999999,-125.96934949802115,0.4536337572859872,8.177357418,-125.76637358538383,0.42866958660644017,10.274313458,-125.10335337855251,0.4455677403092125,7.258189043,-121.93970607991946,0.33403710654527813
77,6.925236542999999,-127.08295680394512,0.44876361999153974,8.007741627,-125.09197063104024,0.45000847887118955,8.820723624000001,-125.04802535223432,0.4629860471033352,6.677951709999999,-119.07309898016501,0.3480404102968917
78,7.032565455,-126.21114853101639,0.45054206808306063,8.363260378000001,-127.41557969751548,0.4429215340547469,10.572661128,-125.82555954518247,0.45418948617970045,7.568695833,-119.91465438466899,0.38752923090570696
79,6.512302918,-126.65047614555905,0.4486434668201062,8.340516247,-125.82416263444779,0.4461050213642884,9.018729042,-125.90593836333751,0.4401114765953863,7.407686916,-116.24273397408838,0.3225684738425105
80,6.904740084,-126.38415970662082,0.4559081331847901,7.493358958,-126.41247776467506,0.4348932751522646,8.916158002,-125.3099564173028,0.4623264088207012,6.450403625,-116.45742197471439,0.3726399079237812
