exprid,Time_sequential,NC_sequential,MM_sequential,Time_independent,NC_independent,MM_independent,Time_full,NC_full,MM_full,Time_chopin,NC_chopin,MM_chopin
1,8.109762595,-126.11799231965024,0.44594422572229303,6.917321544999999,-125.71711605103287,0.43552763144281925,6.937912417,-125.45734007202915,0.45673891615738127,6.107755125000001,-111.73064945643794,0.4033842054250427
2,7.053437002000001,-126.73777406435791,0.4529748800663741,6.559510167000001,-126.66384896178549,0.4375416183263937,6.383800538,-125.86155042405234,0.4712640244836281,5.763323874999999,-114.3187736673528,0.41158369359813507
3,7.066411121999999,-126.43082132129771,0.4543579597991702,6.671820491,-124.87906646119862,0.44586503750468076,6.483636117,-127.01475742167511,0.4678538362404479,5.770827626,-113.10560336042909,0.3950146160978102
4,6.5761062610000005,-125.29202706785688,0.4474516088037781,6.558839923,-126.35060962036403,0.42103162976194297,6.523056126999999,-126.55513070837134,0.4511848021654632,5.782289124,-113.37247245122269,0.41436536369055854
5,6.314132669,-125.52957987807265,0.43568450927455643,6.721633957,-125.57913447130069,0.4759411566357651,6.1736057550000005,-125.58743246440316,0.4403809259268764,5.836533128999999,-110.8882722023817,0.3907290996556547
6,6.670453204,-126.55542510250027,0.45179505876660137,6.416802955,-125.73933224357235,0.4545303995996672,7.243208705,-126.65762308847818,0.44842680016742487,6.099913503000001,-112.9351613956207,0.4155848837157608
7,6.692308242999999,-126.20712703590146,0.4419550991279524,6.512502463,-126.29609473116152,0.42543816529600265,6.770391737,-126.14763246379191,0.44691386323871996,6.072398332,-113.53205119610158,0.42337570300238025
8,6.739077763,-125.3632014795491,0.44505543831867544,6.472250334,-125.53012482819813,0.43261907488489093,6.638495715,-126.05788925200979,0.45508451369315484,6.097978792999999,-111.99323919856522,0.39043033202960387
9,6.901136877,-126.58773619922587,0.4449160416718903,6.504636749,-126.43483631936424,0.42036813588222666,6.9489076270000005,-125.95242340902959,0.44438200620255097,5.8326235,-115.92875551688466,0.4094201309149925
10,6.866289417,-126.43346993415598,0.44603044719228296,6.344152659,-126.0181990401065,0.4391365686667997,6.643730626,-125.30099423968588,0.4508849625686942,6.190622084,-111.86557833594306,0.4117241300553735
11,6.642293622,-126.92756761171349,0.4357814529963413,6.363690050000001,-126.60321648474371,0.46177798402278647,6.4680286229999995,-126.89661507400865,0.45545333121108544,5.891081038,-113.36153458034566,0.40814700369730567
12,6.897983874,-125.34861251316946,0.45408361476440373,6.220334459,-127.08171134577721,0.44158622697778716,6.211437923,-126.21977058416056,0.4459539652454207,5.942893208999999,-113.15322370072701,0.4124686355747414
13,6.946657622,-125.20589952041813,0.4482997056287116,6.47897271,-125.6514474813835,0.41123320171524586,6.511984411,-125.48739245691742,0.45695253461236296,6.24962992,-111.67701666701386,0.4379486131569438
14,6.9252685750000005,-125.70302839307402,0.4440160328720622,6.622048376,-126.83519411147856,0.45243419109079064,6.69375312,-125.65332099063554,0.43922017939845076,5.982610547,-114.48207797293541,0.41227315759148864
15,6.914365548,-125.95180937460383,0.4470038386202968,6.868224952,-126.11486576495497,0.45983390197379437,6.416881711,-125.11768500936384,0.45194721076596034,5.926264582,-114.66923473951151,0.40556909576602374
16,5.993487373,-126.75317804544147,0.45602263390012054,6.333187532999999,-127.13920307463964,0.44029529697273034,6.748960997,-125.51305037764796,0.445587632918645,6.215360582,-111.29221481134806,0.38169740473736813
17,6.647394544,-125.76999662600957,0.45692596948267916,6.597758008,-126.33210662898728,0.4614474061469791,7.382759420999999,-124.51206746257301,0.4501836342446549,5.994080544,-114.50126899239741,0.37542317136702896
18,6.675461501,-127.07530755528327,0.4537546551663305,5.824151199,-125.99049607600257,0.4557377207959303,7.579897454,-125.39692308871753,0.4592049714433201,5.960465206,-113.69451672726471,0.4112769790927483
19,6.288971878,-126.35038016222191,0.4550408245614934,6.471578494000001,-126.006731664343,0.4497813608092197,7.185550000999999,-126.6662331345537,0.44307137815135134,5.790408415,-114.29726528065633,0.38334370709692717
20,6.320202666,-126.06318274136522,0.4387077234032764,6.493014297,-126.5294540625129,0.4365997570139932,6.7393447559999995,-124.65621766381742,0.4537960621489494,6.177698085,-112.77136372680775,0.4309161390568525
21,8.344129915,-125.54750130218706,0.44590433369524574,6.103198127,-124.85994376389881,0.42440184709430295,6.3543034270000005,-126.30272776823672,0.44574545408114186,5.940583749,-114.41895534009738,0.40358513731655915
22,6.8301627830000005,-125.44182755499197,0.4500751205563769,6.991150045,-125.34819009909513,0.47048019526789453,6.210100048,-126.90960735654771,0.4515598442162262,5.698174785000001,-113.52431778210321,0.3968812760492881
23,7.068434087,-126.42906753169606,0.45921730131177063,6.349037073,-124.42239392921465,0.4476781782328399,6.713802254,-126.63874307658715,0.4703489974294396,5.800446291,-114.73039733759353,0.38828216872001475
24,6.6504036310000005,-126.80558922838166,0.4502777044002829,6.583876215,-126.17656861634644,0.42683940894848926,6.861323753,-126.1563310707489,0.45414589993774634,5.772602038,-115.33045790150108,0.4282423599507662
25,6.557692206,-126.30189204788239,0.4433362521781834,6.139800161999999,-124.94815274651164,0.45808248857203177,6.808472502,-125.2592680072061,0.43561451427926356,5.757525665999999,-112.85689471382695,0.4100057736373483
26,6.850026745,-124.90440365488331,0.4513846390834999,5.92152234,-124.38037108725939,0.4522255452108814,6.595129579,-126.20385444654931,0.4607204971355211,5.793763502,-112.01795961036348,0.3903593574391828
27,6.244610834,-127.07575988784296,0.44060628972950244,6.492683503,-126.30537549434729,0.4427372184479301,6.972177495,-125.79755307562922,0.4458620726086401,5.774494003,-112.4215462926611,0.38013332768587893
28,6.408737587999999,-126.05922600458975,0.4430651334180466,6.573496753,-126.4738066908812,0.41391658432646855,6.343952665,-126.23830347936907,0.44398947492270496,5.669438669,-113.51239879447999,0.41426626174780634
29,6.9912572520000005,-126.57558761912024,0.4432089382945999,6.350751831,-126.73759135879283,0.4327594072071944,7.016018496,-127.2007636931588,0.4489396343261827,5.780428538000001,-113.73352993041424,0.40267219240161095
30,6.857970377,-125.58743859691312,0.42808254714822247,6.48594995,-126.1649761071354,0.45014716842283814,6.901650796,-126.0510992987867,0.44675709704460254,5.929846165,-113.4930185871466,0.40667941596934387
31,6.113776037,-125.44948178510491,0.4457932598849436,6.42319379,-126.62072309649034,0.45295466043134114,6.722079418,-126.58235357775487,0.49411505633524166,6.247746703000001,-111.45693273188556,0.4077859343893415
32,6.448835372,-125.90911196734157,0.43526186840995257,6.306245967,-125.47253846581384,0.45787314030823284,6.876250201,-125.86738291817184,0.4507998065497515,5.951682963,-112.87245521965824,0.4001418036196176
33,6.5049809210000005,-126.08929766570758,0.44365881402867136,6.271075081,-126.60506204677398,0.44785524209699157,6.795362171,-125.80870992435031,0.45062583485342467,6.084731336999999,-113.82005601135448,0.4101755490391754
34,6.609960496,-125.35143679749352,0.4389080463484525,6.282001879,-127.24987172966387,0.45515034484126216,6.727908588,-126.59344566295408,0.4510435615705495,6.237973667,-114.68020472116373,0.376506967098559
35,6.1612099559999995,-126.24332042078193,0.44471473850514254,6.481621129,-125.27328871740465,0.462361759744562,6.730311409,-125.84478081550725,0.4474679429920916,5.933752751,-113.48077415706258,0.41076976592885045
36,5.859358332999999,-127.00358491318624,0.4353313801965024,6.20397424,-126.15738282216228,0.4460087944796538,6.47319862,-124.51175312843387,0.45003050183389515,5.956806374,-114.74100994704321,0.4088221059397974
37,5.667159795,-127.1715733338648,0.4438024952002003,6.94322783,-125.8453373759907,0.4539776679422731,7.526831128000001,-125.95468362382918,0.4463468370776115,5.921085585,-113.61627817295327,0.41478242645695546
38,6.732437377,-126.23151165256827,0.4481955684503732,6.418455131,-125.6886774664007,0.43622153685981147,6.9101132960000005,-125.45650340012845,0.44609136484154455,5.948473171,-112.72938291163544,0.3988275354277514
