exprid,Time_sequential,NC_sequential,MM_sequential,Time_independent,NC_independent,MM_independent,Time_full,NC_full,MM_full,Time_chopin,NC_chopin,MM_chopin
1,9.824077738,-128.38620494188748,0.44854278553127924,7.108429876999999,-126.32316688553038,0.46234740278235126,7.587419876,-127.89507541373966,0.45980363317385586,6.928561963,-121.30005503454969,0.42504988008138317
2,8.107310461,-125.39762650333876,0.4531368784303672,7.524625298,-128.4263280961748,0.46858773833034306,7.882361757,-128.31463746618388,0.43853366270085503,6.518805963,-120.06149252743397,0.41445495389209497
3,8.151700127,-126.53819508978074,0.44068570410719077,7.6783534179999995,-127.68358696995924,0.44970030629455193,8.281773958,-130.97873677561404,0.46366126644889527,6.630988253,-120.40439568025826,0.42777260004147677
4,8.172720623,-128.76325921447744,0.4423124599641387,7.788367919,-127.43254152156894,0.45115147397505734,7.904083077999999,-124.99997476153075,0.46154787051600776,6.6491949230000005,-121.188954571732,0.40671613311476607
5,8.028517667,-127.08646242309867,0.45475295580970676,7.3951229529999996,-126.10914918256911,0.45487633002470074,7.940900632,-127.15331778843776,0.44535130497933334,6.624191290000001,-120.19990475418139,0.42200006378439725
6,7.773449209000001,-125.23376443770769,0.43113449571076345,7.313480537,-125.59325100935486,0.4180749112508545,8.205207588,-127.13116078866672,0.4428471516375884,6.344248791,-120.20624492207259,0.45954108783689546
7,7.850571425999999,-126.71285804036125,0.45198392077198113,7.3741584630000006,-129.4449135458429,0.4549267819603273,7.796533374000001,-126.33226477866343,0.45385047511330556,6.52941854,-121.00324516355596,0.43619886808821895
8,7.939766451000001,-126.53433513524709,0.46267949529621977,7.301067369,-127.13426948814285,0.45453503856557353,7.809515461,-127.63119587328677,0.44737205731264157,6.388421666,-120.96656135293529,0.4129134112351819
9,8.013117453,-125.46781158060615,0.4568158181025687,7.472467125999999,-128.13176247148272,0.4468709383064117,7.676330579,-126.67036059605758,0.4659683644108539,7.343364667000001,-119.57627371028651,0.4459275393581603
10,7.811624002,-126.19848817992289,0.44584111601082355,7.2015479970000005,-129.04358260133057,0.47275304338797197,7.6905871260000005,-126.36568004575086,0.4659919909255614,6.581164297,-118.87538484287481,0.42602097573127384
11,7.806044708,-127.0295291853653,0.45119858113381334,6.941350794,-126.33081012549883,0.453271504060567,7.605641255,-125.37067526558069,0.44491935061763443,6.49890671,-121.7195493731609,0.4185163712550951
12,7.699810457,-127.2526457990566,0.4414177477350615,7.212861009000001,-126.67793937889559,0.45205736804488783,7.872769878999999,-124.63495667306066,0.451046189940344,6.580781754999999,-119.90617127736303,0.42512446618991695
13,7.597664748,-125.35266051255336,0.4604731691710843,6.793890575,-126.48841653769801,0.4405791753336442,7.871828129,-128.0433651973865,0.45087159140989697,7.135255709,-121.24640912554374,0.4100233017156475
14,7.323259162000001,-127.21506582177312,0.45839467303016673,6.778827912,-122.75760219459869,0.4298735009765859,8.15119492,-124.52193562686315,0.4499720660887747,6.9066616210000005,-120.59400103387551,0.4328589437603124
15,7.42105103,-127.4808527343526,0.4585704813596104,7.9783231699999995,-125.96007109466447,0.4571344392373504,7.943148969000001,-124.52141537806986,0.4522057003022113,6.472293709,-121.12103487536169,0.4114187368173495
16,7.41599637,-125.4891285358169,0.45792963945704823,7.726956216,-126.65893475392683,0.45783935316051855,7.861701632000001,-125.67247456423027,0.44414635393263496,7.4677655,-119.7391834132233,0.44591623871301467
17,7.405440252,-128.60560282232709,0.46240917980329393,7.696493831,-126.14229676777073,0.46380323271057905,7.844996673000001,-126.95470984424384,0.45094073734269524,7.586444543,-121.99244829194603,0.42268150476658506
18,7.435217798999999,-128.93941658767793,0.4508951062566508,7.686209208999999,-125.11753505134536,0.4462151980059019,7.852320915,-126.64003139639415,0.4606247561001215,7.171611133000001,-121.37114946158594,0.4386172198629047
19,7.43146617,-127.43652706445286,0.45664694343796364,7.748348547000001,-123.37975919722531,0.44768266902898946,7.889795150000001,-124.72905279377355,0.4547298523444774,7.6716317489999994,-121.09799090388408,0.4457157335588322
20,7.095984,-128.12048739935847,0.4590115901315586,7.3323773679999995,-130.71537076117326,0.4484295512765586,7.678334878000001,-125.80778672358194,0.46230909248339713,6.995642709999999,-121.08481076681495,0.4057488082833136
21,9.362676802,-127.88663934679097,0.4503040865926211,6.813059832,-126.53503670561314,0.4561239032711928,7.458170504999999,-127.47540205733804,0.45721458854385244,6.9386351170000005,-120.22803461229373,0.4292088934015653
